time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-07T22:24:53.000Z,63.5238,-151.0862,0,1.9,ml,,,,0.79,ak,ak12775515,2016-02-07T23:21:57.213Z,"107km W of Cantwell, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-02-07T22:19:46.180Z,19.3024998,-155.20784,2.59,1.83,md,38,115,0.02645,0.17,hv,hv61172331,2016-02-07T22:23:03.340Z,"14km SSE of Volcano, Hawaii",earthquake,0.36,0.67,0.25,21,automatic,hv,hv
2016-02-07T22:15:54.000Z,59.6697,-153.2137,118,2.2,ml,,,,0.47,ak,ak12773692,2016-02-07T23:21:56.360Z,"78km W of Anchor Point, Alaska",earthquake,2.5,1.2,,,automatic,ak,ak
2016-02-07T22:09:22.930Z,37.9275,-122.312,4.79,1.61,md,36,53,0.02219,0.07,nc,nc72590021,2016-02-09T03:23:04.588Z,"1km N of El Cerrito, California",earthquake,0.15,0.23,0.204,24,reviewed,nc,nc
2016-02-07T21:47:57.350Z,34.581,-119.9733333,6.16,1.59,ml,15,70,0.05328,0.17,ci,ci37521440,2016-02-08T18:30:52.146Z,"10km ESE of Santa Ynez, California",earthquake,0.28,0.71,0.12,14,reviewed,ci,ci
2016-02-07T21:18:56.090Z,35.9826667,-82.1035,1.97,2.13,md,14,57,0.2723,0.1,se,se60023203,2016-02-08T13:10:36.198Z,"6km SE of Bakersville, North Carolina",earthquake,0.42,2.94,0.079,6,reviewed,se,se
2016-02-07T21:11:13.520Z,34.0651667,-117.2556667,14.3,1.31,ml,59,46,0.04604,0.18,ci,ci37521432,2016-02-08T21:35:47.490Z,"2km NNE of Loma Linda, California",earthquake,0.18,0.33,0.125,44,reviewed,ci,ci
2016-02-07T20:45:40.810Z,24.2903,123.4745,46.63,4.5,mb,,131,0.457,0.98,us,us20004ylg,2016-02-08T04:48:31.247Z,"51km ESE of Yonakuni, Japan",earthquake,9.8,7.4,0.139,15,reviewed,us,us
2016-02-07T20:43:05.000Z,60.2421,-152.0028,35.1,2,ml,,,,0.33,ak,ak12773687,2016-02-07T21:46:29.108Z,"40km WSW of Cohoe, Alaska",earthquake,3.4,51.8,,,automatic,ak,ak
2016-02-07T20:18:07.740Z,18.9776669,-155.4644928,36.27,2.3,md,39,226,0.1768,0.14,hv,hv61172276,2016-02-07T20:21:35.490Z,"25km S of Pahala, Hawaii",earthquake,0.59,1.05,0.1,9,automatic,hv,hv
2016-02-07T20:05:13.560Z,-22.9784,69.3151,10,4.5,mb,,142,12.715,1.13,us,us20004yl9,2016-02-08T04:07:46.708Z,"Mid-Indian Ridge",earthquake,13.9,1.9,0.125,19,reviewed,us,us
2016-02-07T20:04:02.000Z,61.3805,-149.9918,32.1,2.2,ml,20,79.1999936640005,,0.55,ak,ak12771863,2016-02-07T21:14:29.418Z,"15km S of Big Lake, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-02-07T19:43:27.870Z,38.8123333,-122.829,2.76,1.7,md,49,51,0.003463,0.05,nc,nc72589926,2016-02-10T00:56:03.812Z,"7km WNW of The Geysers, California",earthquake,0.14,0.18,0.178,16,reviewed,nc,nc
2016-02-07T19:39:55.000Z,60.1022,-148.4417,14.2,2.2,ml,,,,0.6,ak,ak12771861,2016-02-07T21:14:32.230Z,"53km E of Bear Creek, Alaska",earthquake,0.8,0.3,,,automatic,ak,ak
2016-02-07T19:33:56.700Z,47.4716667,-121.8255,24.586,1.95,ml,27,82,0.03908,0.15,uw,uw61107522,2016-02-08T18:37:10.328Z,"3km SW of North Bend, Washington",earthquake,0.3,0.33,0.122,50,reviewed,uw,uw
2016-02-07T19:07:41.000Z,45.602,-67.344,1,2.1,mb_lg,,,,0.77,us,us20004yuy,2016-02-08T22:10:38.504Z,"44km SSW of Nackawic, Canada",earthquake,1.9,2,,,reviewed,ott,ott
2016-02-07T18:59:46.040Z,-22.4237,-178.6705,611.01,4.4,mb,,232,5.58,1.02,us,us20004yky,2016-02-08T03:02:27.856Z,"196km S of Ndoi Island, Fiji",earthquake,12.1,23.8,0.134,16,reviewed,us,us
2016-02-07T18:40:24.180Z,19.2334995,-155.0423279,44.4,2.07,md,41,220,0.09711,0.21,hv,hv61172226,2016-02-07T18:43:48.780Z,"29km SSW of Leilani Estates, Hawaii",earthquake,1,0.65,0.12,11,automatic,hv,hv
2016-02-07T18:22:45.020Z,-20.4532,-178.3467,505.33,4.4,mb,,146,4.341,1.3,us,us20004ykv,2016-02-08T02:25:27.609Z,"42km ENE of Ndoi Island, Fiji",earthquake,15.9,8.7,0.073,55,reviewed,us,us
2016-02-07T18:03:47.900Z,40.4236667,-123.4425,25.88,1.94,md,7,226,0.1139,0.1,nc,nc72589911,2016-02-08T21:31:04.364Z,"26km WSW of Hayfork, California",earthquake,3.3,1.43,0.085,7,reviewed,nc,nc
2016-02-07T17:27:55.400Z,38.8061667,-122.7716667,0.99,1.56,md,45,52,0.00999,0.06,nc,nc72589881,2016-02-10T00:13:06.947Z,"3km NNW of The Geysers, California",earthquake,0.11,0.18,0.209,15,reviewed,nc,nc
2016-02-07T16:55:14.800Z,19.1445,-65.1856,24,2.9,Md,15,252,0.81746691,0.15,pr,pr16038010,2016-02-08T00:57:59.640Z,"92km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.8,13.6,0,11,reviewed,pr,pr
2016-02-07T16:44:15.200Z,19.0939,-65.1849,46,3.1,Md,14,255.6,0.76895788,0.21,pr,pr16038006,2016-02-07T18:30:22.811Z,"87km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.2,6.3,0,10,reviewed,pr,pr
2016-02-07T16:10:00.440Z,35.99,-97.1826,5,3.2,mb_lg,,62,0.205,0.33,us,us20004yk6,2016-02-07T23:39:06.466Z,"8km NE of Langston, Oklahoma",earthquake,0.9,2,0.057,80,reviewed,us,us
2016-02-07T16:08:39.045Z,38.451,-117.861,2.6,1.2,ml,13,67.06,0.232,0.1497,nn,nn00530338,2016-02-08T04:19:08.045Z,"46km S of Gabbs, Nevada",earthquake,1.9,2.7,0.01,2,reviewed,nn,nn
2016-02-07T15:54:19.000Z,61.4626,-148.6144,32.5,1.6,ml,,,,0.97,ak,ak12768245,2016-02-07T17:03:52.941Z,"24km ESE of Butte, Alaska",earthquake,0.3,0.1,,,automatic,ak,ak
2016-02-07T15:49:27.900Z,18.0186,-65.3947,16,2.1,Md,5,234,0.16798496,0.25,pr,pr16038009,2016-02-07T19:39:48.699Z,"11km SE of Esperanza, Puerto Rico",earthquake,1.9,1.6,0,4,reviewed,pr,pr
2016-02-07T15:42:17.120Z,38.8191667,-122.798,3.32,1.64,md,48,48,0.01033,0.06,nc,nc72589861,2016-02-09T04:51:05.766Z,"5km NW of The Geysers, California",earthquake,0.18,0.26,0.244,18,reviewed,nc,nc
2016-02-07T15:38:26.130Z,19.2911663,-155.4454956,8.03,1.75,md,30,48,0.06607,0.31,hv,hv61172196,2016-02-07T15:41:40.390Z,"10km NNE of Pahala, Hawaii",earthquake,0.48,0.87,0.12,6,automatic,hv,hv
2016-02-07T15:28:27.000Z,61.3039,-149.4496,20,2.6,ml,,,,0.68,ak,ak12768238,2016-02-08T02:53:33.994Z,"24km SSE of Knik-Fairview, Alaska",earthquake,0.3,0.6,,,reviewed,ak,ak
2016-02-07T15:27:04.000Z,58.1981,-151.2563,67.7,2.8,ml,,,,0.03,ak,ak12768235,2016-02-07T23:29:37.860Z,"81km NE of Kodiak, Alaska",earthquake,1.5,4.8,,,automatic,ak,ak
2016-02-07T14:50:55.320Z,34.7001667,-116.2435,3.02,2.4,ml,28,60,0.07783,0.16,ci,ci37521376,2016-02-08T20:53:55.052Z,"8km WSW of Ludlow, California",earthquake,0.18,0.88,0.143,95,reviewed,ci,ci
2016-02-07T14:16:56.810Z,36.5279,70.3108,205.91,4.5,mb,,74,0.633,0.55,us,us20004yjp,2016-02-07T22:19:30.858Z,"40km E of Farkhar, Afghanistan",earthquake,6.4,6.3,0.311,3,reviewed,us,us
2016-02-07T12:34:56.100Z,19.1697,-65.1745,30,3.1,Md,13,259.2,0.83992479,0.28,pr,pr16038008,2016-02-07T20:37:23.132Z,"95km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.2,15.9,0,11,reviewed,pr,pr
2016-02-07T12:34:56.000Z,34.1773333,-117.3966667,-0.97,1.94,ml,73,38,0.03757,0.3,ci,ci37521352,2016-02-08T19:28:13.020Z,"5km S of Devore, California",quarry blast,0.24,31.61,0.182,82,reviewed,ci,ci
2016-02-07T12:20:34.610Z,36.1361,-97.2734,3.28,2.6,mb_lg,,48,0.286,0.45,us,us20004yiz,2016-02-07T20:23:03.146Z,"17km S of Perry, Oklahoma",earthquake,0.7,7.5,0.098,27,reviewed,us,us
2016-02-07T11:48:07.110Z,46.5276667,-121.4113333,1.569,1.25,ml,11,257,0.3536,0.12,uw,uw61107482,2016-02-08T18:47:22.180Z,"21km ESE of Packwood, Washington",earthquake,0.68,12.39,0.23,16,reviewed,uw,uw
2016-02-07T11:29:42.200Z,19.0636,-65.244,40,3.1,Md,12,252,0.75278821,0.23,pr,pr16038007,2016-02-07T19:32:12.655Z,"84km N of Culebra, Puerto Rico",earthquake,2,6.8,0,8,reviewed,pr,pr
2016-02-07T11:26:44.000Z,18.6749,-64.6295,18,2.9,Md,6,284.4,0.25691817,0.4,pr,pr16038005,2016-02-07T18:30:01.100Z,"28km N of Road Town, British Virgin Islands",earthquake,3.2,3.5,0,4,reviewed,pr,pr
2016-02-07T11:06:26.470Z,39.013,-118.8224,5.7,1.4,ml,13,155.31,0.326,0.0932,nn,nn00530356,2016-02-08T04:19:45.090Z,"29km E of Yerington, Nevada",earthquake,4.69,5.7,0.21,3,reviewed,nn,nn
2016-02-07T11:06:11.373Z,39.0077,-118.8141,6.2,1.4,ml,8,167.73,0.332,0.1058,nn,nn00530357,2016-02-08T04:20:08.257Z,"30km E of Yerington, Nevada",earthquake,3.88,14.8,0,1,reviewed,nn,nn
2016-02-07T10:58:38.430Z,33.9825,-116.5636667,8.97,1.28,ml,44,33,0.0479,0.17,ci,ci37521336,2016-02-08T14:03:42.480Z,"6km WNW of Desert Hot Springs, California",earthquake,0.21,0.51,0.165,26,reviewed,ci,ci
2016-02-07T10:49:18.150Z,33.968,-117.1318333,15.22,1.19,ml,60,26,0.03977,0.18,ci,ci37521328,2016-02-08T18:54:06.796Z,"8km WSW of Calimesa, California",earthquake,0.17,0.31,0.119,19,reviewed,ci,ci
2016-02-07T10:49:16.100Z,18.0872,-66.0625,19,2.1,Md,10,111.6,0.099713,0.09,pr,pr16038004,2016-02-07T11:19:39.550Z,"6km SE of G. L. Garcia, Puerto Rico",earthquake,0.3,0.2,0,7,reviewed,pr,pr
2016-02-07T10:48:58.000Z,33.9643333,-117.132,15.63,1.23,ml,80,26,0.03788,0.17,ci,ci37521320,2016-02-08T18:41:17.060Z,"8km WSW of Calimesa, California",earthquake,0.15,0.33,0.123,53,reviewed,ci,ci
2016-02-07T10:42:41.120Z,38.684,-122.882,7.6,1.76,md,56,51,0.1011,0.09,nc,nc72589801,2016-02-09T04:24:04.719Z,"8km N of Healdsburg, California",earthquake,0.16,0.51,0.211,28,reviewed,nc,nc
2016-02-07T10:38:19.294Z,39.4261,-119.8526,9,1,ml,25,66.25,0.058,0.1099,nn,nn00530335,2016-02-08T04:16:46.420Z,"11km SSW of Reno, Nevada",earthquake,0.57,0.9,0.14,8,reviewed,nn,nn
2016-02-07T10:36:49.000Z,59.6941,-153.1802,119.8,2.6,ml,44,111.599991072001,0.04850903,0.48,ak,ak12759323,2016-02-07T17:59:00.850Z,"76km W of Anchor Point, Alaska",earthquake,1.3,0.8,,5,automatic,ak,ak
2016-02-07T10:26:57.610Z,36.0021,139.9827,49.94,4.6,mb,,112,0.283,1.13,us,us20004yin,2016-02-08T07:11:42.971Z,"1km S of Mitsukaido, Japan",earthquake,6.1,2,0.061,80,reviewed,us,us
2016-02-07T10:23:45.000Z,63.3193,-144.8935,0,1.8,ml,16,79.1999936640005,0.4051402,0.79,ak,ak12759317,2016-02-07T14:28:04.779Z,"63km SSE of Deltana, Alaska",earthquake,0.2,0.3,,5,automatic,ak,ak
2016-02-07T08:52:29.174Z,37.4757,-115.3829,16,1,ml,11,114.94,0.272,0.094,nn,nn00530315,2016-02-08T04:16:09.675Z,"22km WNW of Alamo, Nevada",earthquake,2.67,2.2,0.54,6,reviewed,nn,nn
2016-02-07T08:46:46.000Z,63.8592,-148.7453,12.7,1.2,ml,7,158.399987328001,0.1527136,0.15,ak,ak12757549,2016-02-07T14:28:04.062Z,"10km E of Healy, Alaska",earthquake,0.5,0.5,,2,automatic,ak,ak
2016-02-07T08:30:09.000Z,63.5136,-147.1961,0,1.7,ml,23,89.9999928000006,0.6431937,0.61,ak,ak12755796,2016-02-07T14:28:07.283Z,"88km E of Cantwell, Alaska",earthquake,0.3,0.2,,5,automatic,ak,ak
2016-02-07T08:19:50.000Z,59.8488,-152.8854,77.1,2,ml,9,187.199985024001,0.1859513,0.38,ak,ak12755794,2016-02-07T14:28:05.399Z,"59km W of Anchor Point, Alaska",earthquake,1.9,2.1,,4,automatic,ak,ak
2016-02-07T08:14:25.000Z,59.8299,-141.5952,1.5,2.2,ml,20,230.399981568002,0.3898688,0.79,ak,ak12755790,2016-02-07T14:28:09.268Z,"53km ESE of Cape Yakataga, Alaska",earthquake,0.7,0.2,,2,automatic,ak,ak
2016-02-07T08:08:50.380Z,35.4856667,-118.3018333,2.44,1.07,ml,26,89,0.1412,0.15,ci,ci37521304,2016-02-08T18:23:57.442Z,"21km ESE of Bodfish, California",earthquake,0.19,0.77,0.087,11,reviewed,ci,ci
2016-02-07T07:54:43.500Z,38.8408318,-122.8311691,1.73,1.18,md,18,59,0.004048,0.02,nc,nc72589786,2016-02-07T10:17:04.064Z,"9km WNW of Cobb, California",earthquake,0.21,0.43,0.12,5,automatic,nc,nc
2016-02-07T07:34:24.000Z,59.8076,-153.1452,100.2,3.4,ml,107,64.7999948160004,0.1607984,0.65,ak,ak12754023,2016-02-07T15:36:57.095Z,"73km W of Anchor Point, Alaska",earthquake,0.5,0.4,,5,automatic,ak,ak
2016-02-07T07:25:39.880Z,14.0863,145.202,90.75,5.1,mb,,58,0.59,0.73,us,us20004yi3,2016-02-07T14:18:50.180Z,"7km S of Rota, Northern Mariana Islands",earthquake,8,5.4,0.038,222,reviewed,us,us
2016-02-07T07:11:45.150Z,-9.0514,158.6616,10,5,mb,,36,1.326,0.79,us,us20004yi0,2016-02-07T15:14:21.557Z,"118km SSW of Dadali, Solomon Islands",earthquake,5,1.8,0.072,62,reviewed,us,us
2016-02-07T07:08:48.130Z,-24.1668,-67.1375,234.84,4.2,mb,,88,2.246,0.55,us,us20004yhz,2016-02-07T15:11:19.197Z,"83km W of San Antonio de los Cobres, Argentina",earthquake,7.1,11,0.235,5,reviewed,us,us
2016-02-07T07:04:46.860Z,38.7966667,-122.7555,1.42,2.47,md,65,44,0.01988,0.07,nc,nc72589761,2016-02-08T21:46:06.394Z,"2km N of The Geysers, California",earthquake,0.1,0.24,0.223,43,reviewed,nc,nc
2016-02-07T07:00:46.000Z,60.96,-146.4823,24.8,1.4,ml,6,129.599989632001,0.1095945,0.27,ak,ak12754018,2016-02-07T14:28:10.617Z,"20km SSW of Valdez, Alaska",earthquake,0.6,0.3,,7,automatic,ak,ak
2016-02-07T06:49:51.950Z,38.8403333,-122.8305,2.72,2.02,md,62,42,0.004266,0.05,nc,nc72589746,2016-02-09T05:07:04.807Z,"9km WNW of Cobb, California",earthquake,0.13,0.18,0.216,32,reviewed,nc,nc
2016-02-07T06:46:12.440Z,38.8411667,-122.8283333,2.23,2.25,md,55,52,0.006151,0.06,nc,nc72589741,2016-02-09T01:43:04.378Z,"9km WNW of Cobb, California",earthquake,0.1,0.18,0.216,37,reviewed,nc,nc
2016-02-07T06:37:44.280Z,33.974,-117.1653333,14.28,1.24,ml,74,33,0.02726,0.18,ci,ci37521288,2016-02-08T18:15:34.931Z,"8km NE of Moreno Valley, California",earthquake,0.16,0.31,0.126,43,reviewed,ci,ci
2016-02-07T06:34:54.000Z,60.0982,-152.8017,90.4,2.1,ml,5,237.599980992002,0.3215969,0.41,ak,ak12754017,2016-02-07T14:28:10.018Z,"43km S of Redoubt Volcano, Alaska",earthquake,1.2,1.7,,1,automatic,ak,ak
2016-02-07T06:16:29.800Z,39.4655,-120.3125,9.91,1.06,md,11,130,0.03506,0.08,nc,nc72589726,2016-02-09T19:32:06.356Z,"18km NW of Truckee, California",earthquake,0.41,0.58,0.14,9,reviewed,nc,nc
2016-02-07T05:23:01.100Z,18.7245,-66.7356,30,2.7,Md,11,241.2,0.43747954,0.41,pr,pr16038003,2016-02-07T13:26:15.482Z,"27km N of Arecibo, Puerto Rico",earthquake,1.7,6.7,0,9,reviewed,pr,pr
2016-02-07T05:22:57.290Z,38.8190002,-122.8040009,1.69,1.02,md,22,65,0.006463,0.04,nc,nc72589721,2016-02-07T05:55:04.547Z,"6km NW of The Geysers, California",earthquake,0.2,0.36,0.13,6,automatic,nc,nc
2016-02-07T05:20:00.100Z,46.9451667,-112.406,4.12,2.35,ml,19,129,0.084,0.19,mb,mb80123804,2016-02-08T16:37:24.650Z,"21km E of Lincoln, Montana",earthquake,0.55,1.73,0.18,5,reviewed,mb,mb
2016-02-07T05:01:37.131Z,41.8635,-119.6327,9.9,1.3,ml,5,222.72,0.151,0.0914,nn,nn00530304,2016-02-08T04:15:30.497Z,"69km ESE of Lakeview, Oregon",earthquake,4.02,3.6,0.38,3,reviewed,nn,nn
2016-02-07T04:48:26.000Z,63.5288,-146.4853,5.8,1.2,ml,10,122.399990208001,0.3359699,0.41,ak,ak12752271,2016-02-07T14:28:19.717Z,"67km SSW of Delta Junction, Alaska",earthquake,0.4,3.9,,5,automatic,ak,ak
2016-02-07T03:57:09.000Z,62.5039,-150.8778,73.4,1.8,ml,10,147.599988192001,0.3000373,0.34,ak,ak12752262,2016-02-07T14:28:12.147Z,"44km WNW of Talkeetna, Alaska",earthquake,0.8,0.7,,5,automatic,ak,ak
2016-02-07T03:53:32.000Z,63.3811,-151.5095,4.4,1.4,ml,6,129.599989632001,0.3126137,0.11,ak,ak12752261,2016-02-07T14:28:18.288Z,"127km W of Cantwell, Alaska",earthquake,0.4,0.5,,6,automatic,ak,ak
2016-02-07T03:52:27.200Z,19.0499,-66.7648,24,2.8,Md,5,288,0.92077317,0.25,pr,pr16038002,2016-02-07T11:54:53.458Z,"62km N of Hatillo, Puerto Rico",earthquake,1.8,22,0,2,reviewed,pr,pr
2016-02-07T03:48:53.000Z,60.3724,-152.2942,93.4,1.9,ml,19,133.199989344001,0.2075108,0.55,ak,ak12750522,2016-02-07T14:28:17.478Z,"27km ESE of Redoubt Volcano, Alaska",earthquake,0.7,0.8,,8,automatic,ak,ak
2016-02-07T03:47:36.460Z,36.0325,-117.7685,1.18,2.58,ml,30,51,0.007734,0.14,ci,ci37521248,2016-02-08T17:54:37.130Z,"16km E of Coso Junction, California",earthquake,0.16,0.2,0.159,74,reviewed,ci,ci
2016-02-07T03:42:18.290Z,39.9925,-111.3831667,7.98,1.45,md,21,86,0.233,0.17,uu,uu60139732,2016-02-08T18:32:22.240Z,"22km SE of Mapleton, Utah",earthquake,0.33,2.58,0.252,17,reviewed,uu,uu
2016-02-07T03:34:48.000Z,63.3198,-145.3797,3.9,1.7,ml,10,129.599989632001,0.3512413,0.58,ak,ak12750519,2016-02-07T14:28:11.222Z,"62km S of Deltana, Alaska",earthquake,0.4,0.4,,5,automatic,ak,ak
2016-02-07T03:24:39.540Z,19.4026661,-155.2671661,2.53,1.94,md,21,39,0.004529,0.15,hv,hv61171861,2016-02-07T03:27:33.400Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.31,0.56,18,automatic,hv,hv
2016-02-07T02:42:30.000Z,63.5247,-147.601,73,1.6,ml,12,115.199990784001,0.5740235,0.96,ak,ak12750514,2016-02-07T14:28:13.467Z,"68km ENE of Cantwell, Alaska",earthquake,0.5,1.2,,7,automatic,ak,ak
2016-02-07T02:41:07.070Z,37.409,-118.6005,9.43,1.09,md,24,88,0.06314,0.05,nc,nc72589681,2016-02-08T18:37:06.514Z,"13km WNW of West Bishop, California",earthquake,0.25,0.68,0.226,20,reviewed,nc,nc
2016-02-07T02:34:06.000Z,64.6369,-148.3015,9.2,1,ml,28,50.3999959680003,0.1877479,0.55,ak,ak12750509,2016-02-07T14:28:12.796Z,"27km SSW of Ester, Alaska",earthquake,0.2,0.2,,6,automatic,ak,ak
2016-02-07T02:30:19.610Z,40.723,-121.5223333,2.57,2.07,md,10,125,0.104,0.03,nc,nc72589676,2016-02-08T20:39:05.250Z,"21km SSE of Burney, California",earthquake,0.47,5.24,0.087,8,reviewed,nc,nc
2016-02-07T02:21:34.930Z,32.2891667,-115.321,18.55,2.78,ml,27,165,0.1307,0.24,ci,ci37521216,2016-02-11T19:06:21.037Z,"14km WSW of Delta, B.C., MX",earthquake,0.53,0.82,0.202,24,reviewed,ci,ci
2016-02-07T02:09:50.000Z,59.7741,-153.0396,104,2.2,ml,30,68.3999945280004,0.2146974,0.56,ak,ak12748767,2016-02-07T14:28:15.262Z,"67km W of Anchor Point, Alaska",earthquake,0.4,0.4,,5,automatic,ak,ak
2016-02-07T02:05:03.000Z,61.4328,-149.431,19,2.5,ml,58,43.1999965440003,0.213799,0.68,ak,ak12748760,2016-02-07T14:29:40.720Z,"12km SE of Knik-Fairview, Alaska",earthquake,0.3,0.3,,3,automatic,ak,ak
2016-02-07T02:03:40.400Z,-15.2157,-173.3999,51,5.8,mwb,,41,2.038,0.91,us,us20004yh2,2016-02-09T22:10:15.283Z,"89km NNE of Hihifo, Tonga",earthquake,5.1,1.8,0.038,65,reviewed,us,us
2016-02-07T01:13:42.550Z,33.6715,-116.7758333,14.12,1,ml,38,58,0.06817,0.17,ci,ci37521200,2016-02-08T14:04:52.310Z,"9km SW of Idyllwild, California",earthquake,0.26,0.42,0.178,28,reviewed,ci,ci
2016-02-07T01:09:48.660Z,36.7777,140.516,4.12,4.6,mb,,128,0.605,0.89,us,us20004ygs,2016-02-07T11:13:06.503Z,"14km E of Daigo, Japan",earthquake,6.1,4.4,0.054,101,reviewed,us,us
2016-02-07T01:03:01.120Z,32.959,-115.861,8.33,1.28,ml,33,41,0.03114,0.19,ci,ci37521192,2016-02-08T17:39:48.045Z,"24km WSW of Westmorland, California",earthquake,0.22,0.46,0.161,25,reviewed,ci,ci
2016-02-07T00:58:11.170Z,33.9715,-116.9061667,17.21,1.81,ml,61,41,0.07953,0.18,ci,ci37521184,2016-02-08T14:05:59.380Z,"6km NNW of Banning, California",earthquake,0.17,0.44,0.221,27,reviewed,ci,ci
2016-02-07T00:42:42.560Z,36.124,-118.0655,2.48,1.17,ml,16,159,0.1833,0.11,ci,ci37521176,2016-02-08T17:44:06.840Z,"14km NW of Coso Junction, California",earthquake,0.29,0.94,0.207,14,reviewed,ci,ci
2016-02-07T00:33:40.680Z,37.5713333,-118.8573333,5.32,1.53,md,37,44,0.02917,0.05,nc,nc72589666,2016-02-10T02:34:05.031Z,"13km SE of Mammoth Lakes, California",earthquake,0.16,0.36,0.309,33,reviewed,nc,nc
2016-02-07T00:33:26.100Z,18.1107,-67.739,64,3.1,Md,11,298.8,0.36741095,0.44,pr,pr16038000,2016-02-07T08:36:05.930Z,"57km WSW of Rincon, Puerto Rico",earthquake,2.5,1.7,0,8,reviewed,pr,pr
2016-02-07T00:21:16.000Z,60.6374,-151.8611,78,2.1,ml,25,61.1999951040004,0.2757828,0.54,ak,ak12747025,2016-02-07T14:28:16.868Z,"31km W of Nikiski, Alaska",earthquake,0.3,0.5,,3,automatic,ak,ak
2016-02-07T00:11:54.350Z,36.9528333,-121.5733333,3.88,1.12,md,25,45,0.009076,0.07,nc,nc72589661,2016-02-10T05:47:04.462Z,"5km S of Gilroy, California",earthquake,0.21,0.3,0.229,23,reviewed,nc,nc
2016-02-07T00:10:12.000Z,64.9806,-147.3297,0,1.5,ml,22,125.999989920001,0.1428321,0.61,ak,ak12747021,2016-02-07T14:28:16.203Z,"22km NNE of Badger, Alaska",earthquake,0.2,23.9,,2,automatic,ak,ak
2016-02-07T00:05:23.400Z,19.0893,-66.7717,45,2.8,Md,9,280.8,0.65038027,0.25,pr,pr16038001,2016-02-07T08:07:50.672Z,"66km N of Hatillo, Puerto Rico",earthquake,1.5,4.8,0,7,reviewed,pr,pr
2016-02-06T23:54:27.780Z,38.8116684,-122.7913361,2.82,1.01,md,15,83,0.004823,0.02,nc,nc72589651,2016-02-07T01:12:04.967Z,"4km NW of The Geysers, California",earthquake,0.27,0.4,0.1,6,automatic,nc,nc
2016-02-06T23:42:28.000Z,59.829,-152.994,107.7,2.1,ml,14,104.399991648001,0.1706799,0.61,ak,ak12747018,2016-02-07T14:27:42.738Z,"65km W of Anchor Point, Alaska",earthquake,0.7,0.8,,6,automatic,ak,ak
2016-02-06T23:35:58.550Z,34.0045,-116.9973333,9.8,1.22,ml,56,38,0.06493,0.16,ci,ci37521152,2016-02-08T17:24:11.310Z,"5km SE of Yucaipa, California",earthquake,0.14,0.33,0.206,41,reviewed,ci,ci
2016-02-06T23:24:45.000Z,63.0259,-151.58,7.2,1.9,ml,16,68.3999945280004,0.3054272,0.64,ak,ak12747010,2016-02-07T14:27:41.771Z,"108km NW of Talkeetna, Alaska",earthquake,0.3,0.2,,3,automatic,ak,ak
2016-02-06T23:11:05.000Z,63.0589,-151.7182,11,2.1,ml,17,75.5999939520005,0.2685963,0.78,ak,ak12747007,2016-02-07T14:27:44.058Z,"116km NW of Talkeetna, Alaska",earthquake,0.4,0.2,,3,automatic,ak,ak
2016-02-06T23:09:10.910Z,37.0802,-104.9659,1.71,4,ml,,64,0.447,1.09,us,us20004yg7,2016-02-07T08:44:41.014Z,"42km WSW of Trinidad, Colorado",earthquake,3.1,7.1,0.05,67,reviewed,us,us
2016-02-06T22:49:06.200Z,19.1152,-66.7735,44,3.2,Md,21,248.4,0.64139711,0.4,pr,pr16037008,2016-02-07T06:52:07.848Z,"69km N of Hatillo, Puerto Rico",earthquake,1.7,5.3,0,20,reviewed,pr,pr
2016-02-06T22:35:18.000Z,64.9599,-148.8797,21,1.7,ml,28,115.199990784001,0.1473237,0.61,ak,ak12745281,2016-02-07T14:27:43.343Z,"42km WNW of Ester, Alaska",earthquake,0.3,0.2,,3,automatic,ak,ak
2016-02-06T22:23:42.460Z,-4.4798,153.5447,120.58,4.4,mb,,120,8.005,0.43,us,us20004yfi,2016-02-07T06:26:22.286Z,"56km E of Taron, Papua New Guinea",earthquake,14.2,8.1,0.123,19,reviewed,us,us
2016-02-06T22:17:32.000Z,60.4441,-141.5905,0,2.9,ml,38,86.3999930880005,0.116781,0.73,ak,ak12745274,2016-02-07T14:29:44.015Z,"62km NE of Cape Yakataga, Alaska",earthquake,0.2,0.2,,2,automatic,ak,ak
2016-02-06T22:17:23.760Z,38.8086662,-122.8278351,2.04,1.11,md,17,125,0.001068,0.03,nc,nc72589621,2016-02-06T23:49:04.137Z,"7km WNW of The Geysers, California",earthquake,0.27,0.41,0.1,5,automatic,nc,nc
2016-02-06T22:12:27.000Z,59.9401,-152.5121,85.5,1.9,ml,9,154.799987616001,0.3171053,0.71,ak,ak12745272,2016-02-07T14:27:47.954Z,"42km WNW of Anchor Point, Alaska",earthquake,1.6,2.4,,3,automatic,ak,ak
